index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31,security_32,security_33,security_34,security_35,security_36,security_37,security_38,security_39,security_40,security_41,security_42,security_43,security_44,security_45,security_46,security_47,security_48,security_49,security_50,security_51,security_52,security_53,security_54,security_55,security_56,security_57,security_58,security_59,security_60,security_61,security_62,security_63,security_64,security_65,security_66,security_67,security_68,security_69,security_70,security_71,security_72,security_73,security_74,security_75,security_76,security_77,security_78,security_79,security_80,security_81,security_82,security_83,security_84,security_85
1611.72241636,118.75370808,185.49583805,220.04898435,85.29171377,1300.28945297,125.75526668,147.32370431,447.13589902,494.65556812,133.66611859,193.4976193,459.1931285,60.94083856,1473.41890181,119.66300141,565.58044738,68.56071661,166.83713904,18.5495838,99.47668962,75.5622752,1071.14753538,642.87037989,655.60048643,887.47028399,882.01452404,1276.64782655,717.43243244,94.38464701,818.40036311,1771.30339468,95.07570993,509.2042613,480.10687494,1018.40852261,934.48074882,66.10562464,29.64296235,47.4651115,1951.34347278,33.64385298,581.9477272,581.9477272,31.82526633,1342.11694586,151.63375467,76.19878053,545.57599425,95.11208166,32.0616826,53.68467783,276.42517042,44.55537286,863.82865757,96.83973898,83.56405645,53.9210941,51.64786079,116.93512143,169.12855822,507.38567466,453.77374029,88.83795773,154.57986504,101.84085226,62.923098,1209.36012059,426.89502964,71.16129552,58.74034871,114.20724146,267.33223718,35.28058096,118.66277875,768.35285857,899.47295586,86.38286576,549.21316755,60.1042887,89.11074573,90.11096838,494.29185079,36.17168842,820.18257803,1791.3078478
1548.18099889,108.20590553,181.85866475,201.04475388,87.29215908,1191.17425412,119.9357894,147.32370431,412.20084952,474.651115,129.11965197,185.18667832,445.55372864,60.1042887,1354.8470524,116.02582811,538.30164766,66.19655397,162.18155722,16.44002329,94.20278834,73.39815709,1065.69177544,612.86370021,600.13359368,836.54985785,836.54985785,1227.54598707,668.33059296,91.74769637,805.92485871,1700.37851542,91.63858117,437.37008873,436.4607954,1018.40852261,926.13343611,65.28726065,29.64296235,47.4651115,1909.51597989,31.27969034,563.76186073,536.48306102,30.73411434,1305.74521291,152.52486213,74.19833522,536.48306102,91.47490837,28.49725277,50.92042613,281.88093036,41.86386463,836.54985785,96.67606618,82.0182578,51.92064879,51.28414346,111.11564416,160.9449183,511.02284795,435.00592608,82.92755113,149.1786627,95.47579899,61.55915802,1172.98838764,409.98217381,68.72438941,58.19477272,113.4798068,263.69506389,35.46243963,115.46206625,738.34617889,863.9195869,82.0182578,531.02730107,57.2854794,89.0198164,88.16508067,456.46524853,34.89867777,791.08519167,1764.02904809
1542.97984108,109.11519885,178.22149146,194.95248861,83.47312712,1172.98838764,118.11720276,146.55989792,406.96331998,480.10687494,132.75682527,184.58654472,454.64666188,60.92265269,1318.47531945,117.75348543,517.75161855,65.37818998,150.30618642,16.07630596,92.74791902,70.0883294,1016.58993596,633.77744666,600.13359368,840.18703115,832.91268456,1251.18761349,644.68896654,90.47468571,796.55913748,1727.65731514,97.89451924,472.83252835,429.18644881,1000.22265613,932.80764911,64.74168465,30.37039701,46.06479978,1909.51597989,31.734337,567.39903402,509.2042613,31.09783167,1309.38238621,144.50489501,70.74302059,551.0317542,88.2014524,27.38791491,50.52033707,281.88093036,41.77293529,804.72459152,95.3121262,81.92732847,51.82971945,49.10183948,113.20701881,164.03651561,491.01839483,425.62201898,81.47268181,146.85087179,91.4021649,61.43185695,1209.36012059,414.52864043,67.99695475,57.340037,114.20724146,257.33001062,36.18987429,116.93512143,704.70232591,855.24492859,78.9266605,520.11578119,58.46756072,89.20167506,85.8736615,456.46524853,36.99005241,818.36399138,1694.92275548
1591.8998219,119.11742541,183.6772514,210.95605111,84.56427911,1222.09022713,123.11831604,147.32370431,427.93162403,478.2882883,140.03117186,198.22594458,472.83252835,56.37618607,1412.13253179,120.57229473,526.48083445,68.01514062,153.30685439,16.36727983,98.93111362,72.9616963,1012.95276266,665.96643032,620.1380468,854.73572433,863.82865757,1261.18984005,687.42575276,91.38397904,779.42805126,1754.93611485,100.8951872,496.47415477,427.36786216,954.75798994,935.31729868,66.19655397,30.91597301,47.64697016,1945.88771284,32.64363032,554.66892749,543.75740761,31.09783167,1309.38238621,147.17821738,75.38041654,552.85034084,89.11074573,26.62410852,53.28458877,289.51899428,42.19121022,827.45692462,91.5112801,81.78184154,54.64852876,51.1022848,116.8441921,177.4940568,492.83698148,455.81055733,82.5638338,145.17777207,90.63835851,62.19566334,1198.44860071,429.85932587,69.34270887,59.28592471,120.29950673,270.06011716,36.91730894,117.09879423,723.79748571,854.55386567,83.65498579,505.56708801,59.8315007,89.11074573,87.45583188,468.28606173,39.69974652,838.3684445,1800.40078104
1597.9739013,118.02627342,181.85866475,218.04853904,84.38242044,1233.00174701,121.84530538,151.14273627,445.39005584,483.74404824,139.12187853,194.58877128,471.92323503,59.10406604,1427.5905183,121.11787072,546.48528758,66.79668756,157.81694927,16.44002329,98.74925496,70.83394992,1017.49922928,677.05980887,630.32213203,814.72681808,902.01897717,1301.19874629,698.88284864,91.25667797,774.73609771,1805.85654098,99.25845922,472.83252835,429.18644881,982.03678966,942.82806154,66.74212996,32.37084233,47.64697016,1927.70184636,33.60748125,552.85034084,549.21316755,31.82526633,1313.0195595,146.28710993,75.28948721,489.19980818,90.02003905,28.9155277,54.30299729,287.70040764,42.91864488,840.18703115,90.69291611,82.5638338,54.92131675,51.28414346,115.80759771,178.58520879,492.83698148,452.06426884,83.83684445,146.48715446,91.14756277,62.43207961,1145.70958793,429.85932587,68.26974275,60.92265269,121.48158805,313.7061967,37.09916761,116.93512143,740.16476554,860.4460864,83.47312712,499.20203474,58.92220738,87.74680574,87.20122975,466.83119242,45.30099339,829.27551126,1771.30339468
1589.75388965,117.29883876,180.0400781,218.2303977,86.29193642,1227.54598707,119.97216114,151.14273627,427.93162403,477.37899497,143.12276916,194.67970062,471.01394171,61.10451136,1433.04627824,121.57251739,539.21094099,66.10562464,165.32771213,16.25816463,94.930223,69.72461207,1040.23156238,666.14828898,611.04511356,827.45692462,908.92960643,1267.55489331,671.05847293,92.38420169,760.71479465,1767.66622138,100.20412428,481.92546159,421.91210222,945.66505671,932.80764911,65.83283664,30.73411434,46.73767684,1854.95838046,32.91641832,547.3945809,545.57599425,31.461549,1294.83369303,145.9233926,76.56249786,427.36786216,90.92933238,27.98804851,54.73945809,285.51810366,42.00935156,827.45692462,88.65609907,84.43697804,54.37574076,52.55715411,112.93423081,172.76573151,496.47415477,453.77374029,83.56405645,141.99524544,92.03867023,62.28659268,1174.80697429,431.78702772,67.74235262,59.64964204,124.79141575,312.79690337,36.40810468,117.2806529,725.61607236,867.3930874,79.10851917,485.56263489,59.74057137,89.11074573,86.05552016,452.82807523,40.99094303,825.63833797,1636.72798276
1621.94287332,117.48069743,184.58654472,249.14637071,90.47468571,1222.09022713,124.02760936,154.96176823,424.43993766,481.92546159,140.57674785,187.0416367,461.92100847,65.46911931,1452.14143804,122.39088138,545.57599425,67.06947556,165.32771213,12.14815881,96.93066831,71.37952591,1084.78693524,702.88373926,624.68451342,832.91268456,945.66505671,1291.19651973,683.78857946,93.83907101,757.60501149,1887.69294012,102.09545439,508.29496798,418.27492893,922.02343029,939.4818621,68.19699928,30.91597301,46.37395951,1927.70184636,33.38925085,547.3945809,554.66892749,32.55270099,1358.48422569,156.08929196,75.8350632,444.64443532,93.65721235,29.84300689,56.01246874,278.24375707,40.55448224,831.09409791,91.22030624,84.56427911,53.7574213,52.19343678,115.44388038,170.03785154,478.2882883,471.68681876,80.38152982,145.57786113,99.29483095,62.01380468,1200.26718736,442.5894324,69.2699654,57.83105539,134.02983592,302.06724215,37.46288494,122.13627925,729.25324565,889.07064023,80.01781249,512.8414346,60.74079403,98.20367897,87.43764601,467.74048574,44.02798274,827.45692462,1694.92275548
1627.68960712,124.75504402,184.58654472,259.14859727,89.83818039,1258.46196008,124.11853869,154.96176823,445.39005584,469.19535506,143.66834515,170.7652862,463.19401912,65.56004864,1472.14589116,121.66344672,547.3945809,67.28770596,170.58342754,13.63939986,100.02226561,72.65253657,1083.87764192,707.43020588,645.59825987,823.81975132,982.03678966,1323.02178606,711.06737918,95.60310006,763.82457782,1869.50707364,100.13138081,500.11132807,429.18644881,991.12972289,929.47963554,68.46978728,31.734337,45.46466619,1991.35237902,32.91641832,527.39012778,578.31055391,33.64385298,1318.47531945,155.1981845,77.92643785,449.19090194,92.38420169,28.84278423,56.06702634,265.51365054,41.64563423,818.36399138,90.36557051,83.83684445,53.9210941,52.10250745,116.93512143,161.85421163,476.46970165,475.0875758,81.56361114,155.4709725,101.84085226,61.10451136,1167.5326277,442.7531052,69.61549687,59.10406604,131.84753194,320.07124996,37.39014147,121.26335766,727.07094167,897.74529854,82.74569246,514.66002125,61.28637002,92.1114137,88.34693934,477.01527764,44.82816086,831.09409791,1600.35624981
1681.68344469,130.93823862,193.13390197,284.42695167,90.11096838,1349.39129245,128.26491625,157.23500154,436.66083993,455.5559552,150.21525708,176.9484808,460.10242182,63.741462,1503.97115749,124.84597335,571.03620732,71.10673792,172.23834139,13.74851506,99.56761895,74.92576988,1099.33562842,738.34617889,687.42575276,847.46137774,999.31336281,1400.31171858,743.80193883,98.5673963,759.15081014,1904.06021994,106.42369061,535.93748502,418.27492893,1105.70068169,943.66461139,73.28904189,31.27969034,45.37373686,2009.5382455,35.18965163,541.93882096,576.49196726,32.82548899,1329.38683933,153.94335971,80.01781249,503.74850136,96.56695098,32.0616826,55.79423835,267.33223718,42.73678622,851.09855103,92.74791902,86.51016682,54.86675916,53.10273011,124.75504402,169.12855822,472.83252835,479.36125442,81.47268181,155.4709725,102.93200425,63.61416093,1200.26718736,455.48321174,71.32496832,63.468674,132.93868393,314.61549002,39.15417052,129.9198301,760.16921866,921.16869456,83.65498579,501.02062139,63.39593053,92.29327236,90.11096838,499.9294694,38.59040866,831.09409791,1664.00678247
1659.24208546,130.0289453,191.49717398,289.15527695,88.56516973,1398.49313194,121.29972939,159.07177406,456.73803652,496.47415477,152.76127839,176.13011681,449.19090194,61.46822869,1523.97561061,120.57229473,554.66892749,70.01558593,180.3674237,15.82170383,99.65854828,72.37974857,1069.32894874,716.52313912,669.23988628,894.74463058,991.12972289,1351.2098791,740.16476554,95.05752407,763.82457782,1934.97619295,103.45939438,501.92991471,452.82807523,1116.61220157,947.82917482,68.37885795,33.73478231,46.55581818,1991.35237902,34.5531463,551.0317542,571.03620732,31.27969034,1325.74966604,155.38004316,77.83550851,496.47415477,100.93155894,30.53406981,54.46667009,276.06145309,42.00935156,863.82865757,90.36557051,85.92821909,54.23025383,56.37618607,122.20902271,174.76617683,472.83252835,475.94231152,83.83684445,158.16248073,109.22431405,62.25022094,1273.01065326,451.11860378,71.23403898,62.9776556,131.30195595,312.79690337,38.82682492,127.31925119,772.89932519,931.57101019,85.47357243,473.74182168,59.37685404,94.56650567,91.74769637,481.74360293,49.28369815,823.81975132,1664.00678247
1664.67965953,129.84708663,195.49806461,295.52033022,88.78340013,1363.93998563,123.0819443,183.49539273,456.73803652,501.92991471,151.48826774,172.76573151,442.82584867,62.37752201,1523.97561061,121.44521632,541.93882096,68.28792861,183.05893194,16.0035625,98.74925496,73.83461789,1043.86873567,709.24879253,676.51423287,945.66505671,1043.86873567,1373.03291887,751.07628542,96.65788032,779.42805126,2000.44531226,106.16908848,509.2042613,455.5559552,1091.15198851,942.82806154,68.28792861,34.5531463,45.91931285,2000.44531226,34.5531463,576.49196726,581.9477272,30.73411434,1309.38238621,156.08929196,78.83573117,491.38211216,98.20367897,31.04327407,54.95768849,294.97475423,41.64563423,854.73572433,91.22030624,86.29193642,55.83061008,55.83061008,121.48158805,190.95159799,463.73959512,470.83208304,80.56338848,159.96288152,110.62462577,62.21384921,1269.37347996,449.73647793,69.61549687,64.65075532,136.39399856,312.79690337,38.28124893,128.75593464,769.2621519,916.82227248,84.20056178,473.74182168,60.19521803,94.74836434,93.47535368,485.56263489,45.64652485,851.09855103,1705.83427536
1708.5257836,126.937348,192.77018464,304.06768746,92.92977769,1302.10803962,127.48292399,186.24145857,448.88174221,520.11578119,150.94269174,176.58476347,468.28606173,61.46822869,1513.06409073,124.66411469,536.48306102,69.79735553,177.057596,14.76692358,99.93133628,77.01714452,1069.32894874,730.16253898,703.79303259,1018.40852261,1025.6828692,1419.40687838,775.62720516,100.53146987,793.44935431,2042.27280515,111.67940602,521.93436784,481.01616827,1122.97725484,959.50450109,68.74257528,34.5531463,48.01068749,2055.00291169,36.06257322,574.67338061,561.94327408,29.91575035,1309.38238621,155.90743329,81.65454047,494.65556812,98.20367897,32.0616826,55.83061008,298.79378619,42.91864488,862.91936424,92.58424622,89.20167506,56.64897407,57.46733806,126.84641866,185.49583805,469.19535506,485.32621862,85.92821909,159.07177406,113.29794814,63.28681533,1291.19651973,457.04719625,72.05240297,66.92398863,139.39466653,314.61549002,39.64518892,128.02849998,779.99181312,966.26964342,85.47357243,492.83698148,61.28637002,94.56650567,92.58424622,497.74716542,44.19165553,858.37289762,1700.37851542
1698.66904397,122.57274004,194.77062995,289.15527695,93.38442435,1305.74521291,129.84708663,185.47765218,454.11927175,521.93436784,151.85198507,176.40290481,455.5559552,65.10540198,1496.6968109,123.80937896,550.12246087,70.47023259,177.20308293,16.03993423,98.74925496,78.47201384,1058.41742885,715.6138458,671.96776626,1009.31558937,1042.05014902,1387.58161205,756.89576269,99.02204296,779.42805126,2029.54269862,113.11608948,523.75295448,481.92546159,1074.78470868,967.01526395,68.16062755,33.64385298,47.4651115,2236.86157644,35.91708629,533.75518104,538.30164766,30.46132635,1322.11249274,158.76261433,80.87254821,484.65334156,96.20323365,32.13442606,55.43052102,305.15883945,43.10050355,860.19148427,90.36557051,87.74680574,56.6853458,59.8860583,124.84597335,187.67814202,485.56263489,497.61986436,84.38242044,162.12699963,118.38999075,62.37752201,1318.47531945,458.10197651,73.1253691,67.10584729,141.48604118,305.52255678,39.09961292,130.75637996,757.44133869,946.3197479,85.47357243,490.1091015,61.55915802,95.203011,91.03844757,473.92368034,44.55537286,867.46583086,1654.91384923
1699.21461997,123.20924537,196.40735793,282.60836502,94.930223,1263.91772002,127.11920666,186.24145857,452.37342857,527.39012778,149.1241051,178.76706745,458.28383517,62.01380468,1491.24105096,125.66433734,552.85034084,70.28837393,177.20308293,15.8944473,97.29438564,78.6538725,1090.24269518,714.70455247,661.05624637,1000.22265613,1062.05460215,1391.21878535,771.62631454,99.93133628,762.27877917,2022.26835203,112.38865482,510.11355463,461.92100847,1120.24937487,985.38298909,67.86965369,34.5531463,47.4651115,2227.7686432,35.91708629,512.8414346,529.20871443,32.46177166,1342.11694586,156.63486795,80.56338848,486.10821088,101.47713493,32.89823245,54.55759943,306.43185011,45.82838352,849.27996439,92.91159182,87.92866441,55.92153941,62.19566334,123.8457507,189.31487001,477.37899497,510.58638716,83.56405645,163.56368308,113.29794814,62.81398281,1336.66118592,455.13768027,72.59797897,67.65142329,136.4849279,327.34559655,38.37217826,129.57429864,755.62275204,955.8673278,92.38420169,488.29051486,61.34092762,94.56650567,92.76610489,475.74226699,44.91909019,872.92159081,1709.47144866
1721.47412053,122.57274004,229.14191759,325.5270099,94.930223,1251.18761349,126.02805467,191.27894359,448.00882061,552.85034084,146.39622512,180.5856541,469.19535506,61.83194602,1527.61278391,126.8282328,554.66892749,71.92510191,175.85732881,17.09471449,99.84040695,77.92643785,1109.33785498,736.89130957,673.7863529,998.40406948,1047.50590897,1414.86041176,789.26660502,101.6589936,703.02922619,2000.44531226,117.84441476,500.11132807,427.36786216,1145.70958793,1010.40674136,67.28770596,36.28080362,47.28325284,2209.58277673,37.55381427,474.651115,551.0317542,32.73455966,1273.01065326,157.52597541,80.19967116,486.47192821,100.93155894,32.22535539,54.46667009,299.15750352,46.19210085,845.64279109,97.18527044,88.4742404,55.28503408,64.01424999,125.48247868,181.49494742,480.10687494,527.11733978,83.65498579,159.96288152,110.11542151,63.65053266,1245.73185354,459.01126983,72.77983763,68.74257528,136.57585723,345.53146303,38.40855,126.57363067,762.16966397,972.34372282,91.11119104,458.28383517,61.37729935,100.02226561,91.71132463,480.65245094,46.73767684,862.01007092,1773.12198132
1679.84667217,116.11675744,226.77775494,316.88872333,94.58469154,1240.2760936,122.20902271,213.72030282,426.18578084,534.66447437,138.57630254,175.67547015,451.91878191,60.0497311,1491.24105096,124.84597335,553.75963417,68.83350461,177.34856987,16.36727983,96.93066831,76.28970986,1103.88209504,726.52536568,648.32613984,978.39961636,982.03678966,1383.94443876,768.35285857,98.84018429,685.89813998,2000.44531226,115.48025212,505.56708801,454.64666188,1095.69845513,1017.91750421,66.0146953,35.37151029,47.28325284,2173.21104378,36.37173295,471.01394171,509.2042613,32.73455966,1209.36012059,166.43704998,77.92643785,483.74404824,96.74880965,31.97075326,53.72104957,274.60658377,46.01024218,849.27996439,97.34894324,87.38308841,54.33936903,62.01380468,115.48025212,168.21926489,478.2882883,516.89688282,81.65454047,161.7632823,107.5694002,62.55938067,1198.44860071,448.82718461,72.05240297,66.5602713,135.9393519,340.07570308,36.51721988,127.84664132,751.07628542,946.82895216,89.29260439,485.56263489,60.1588463,100.02226561,91.16574864,468.28606173,46.01024218,807.45247149,1740.38742167
1724.3656733,118.20813209,226.41403762,327.34559655,94.20278834,1231.18316036,125.20969068,213.42932895,426.18578084,560.12468743,140.94046518,180.02189224,460.10242182,59.10406604,1518.51985067,130.30173329,554.66892749,70.65209126,178.54883705,16.91285582,97.47624431,77.56272052,1111.15644163,765.6249786,660.51067038,991.12972289,927.47919023,1442.13921148,815.63611141,102.20456959,701.48342754,2109.56051111,117.48069743,505.93080534,451.00948858,1119.34008154,1059.6358819,66.2874833,37.08098174,47.64697016,2209.58277673,36.82637961,471.01394171,508.29496798,32.64363032,1240.2760936,175.71184188,79.10851917,492.83698148,96.65788032,31.80708046,55.79423835,284.60881034,48.37440482,758.35063201,102.29549892,88.92888706,55.19410475,64.55982599,118.97193848,166.76439558,478.37921763,527.64472991,79.10851917,166.25519132,108.20590553,64.92354332,1196.63001406,463.37587779,74.85302641,69.01536327,137.03050389,309.15973008,38.3539924,126.84641866,772.17189053,966.26964342,88.2014524,494.65556812,62.57756654,102.56828692,91.43853664,489.19980818,46.37395951,854.73572433,1758.57328814
1751.38987089,113.29794814,225.50474429,338.62083377,97.47624431,1196.63001406,126.08261227,190.82429692,427.05870243,545.57599425,137.12143322,187.22349536,478.2882883,60.55893536,1589.44472992,130.0289453,560.12468743,67.46956462,183.36809167,19.98626726,101.84085226,74.56205255,1111.15644163,773.80861852,689.24433941,978.39961636,929.29777688,1465.78083789,812.54451411,102.47735759,648.47162677,2236.86157644,121.84530538,485.56263489,440.0979687,1172.98838764,1072.9843079,66.10562464,37.46288494,47.82882883,2144.11365741,38.73589559,472.83252835,545.57599425,32.68000206,1256.64337343,188.20553215,81.65454047,500.11132807,100.02226561,33.75296818,57.68556846,302.43095948,49.10183948,751.07628542,105.69625595,89.29260439,57.83105539,66.8330593,124.20946802,176.40290481,518.29719454,535.64651116,79.29037783,176.14830268,106.93289487,66.81487343,1127.52372146,468.4679204,74.03466242,70.65209126,136.1030247,327.52745522,39.77248998,124.93690268,797.45024493,990.2022437,92.74791902,478.2882883,61.83194602,107.11475354,92.42057343,509.02240264,50.41122187,896.56321722,1727.65731514
1756.2091255,118.02627342,221.867571,345.89518036,98.20367897,1203.90436065,124.39132669,212.19269003,413.94669271,523.75295448,135.48470524,184.31375673,463.73959512,60.92265269,1591.26331657,132.21124927,564.67115405,67.83328195,182.62247114,20.95011818,103.02293358,74.10740589,1134.79806805,796.90466894,689.24433941,936.57212347,907.47473711,1476.69235778,821.63744735,104.07771384,662.51111569,2162.29952389,122.57274004,482.83475491,432.82362211,1174.80697429,1041.28634263,67.01491796,38.73589559,47.64697016,2073.18877816,38.77226732,469.19535506,551.0317542,32.27991299,1222.09022713,172.14741205,82.92755113,477.37899497,99.93133628,34.42584524,58.06747166,294.6110369,50.64763813,754.71345872,108.76966739,90.60198678,58.92220738,64.92354332,124.20946802,180.94937143,493.01884014,520.29763985,83.47312712,170.74710033,105.78718529,67.19677663,936.57212347,475.92412565,73.48908643,69.9792142,140.03117186,330.07347652,40.37262357,121.84530538,801.99671155,998.36769775,88.38331107,483.74404824,61.79557428,100.93155894,92.85703422,501.02062139,52.33892372,912.93049705,1654.91384923
1778.4504402,120.57229473,215.50251773,369.53680677,97.47624431,1236.63892031,125.22787655,212.50184976,412.20084952,520.11578119,144.94135581,193.95226596,473.74182168,60.95902442,1589.44472992,133.46607406,603.77076697,68.74257528,179.60361731,19.78622272,103.38665091,76.74435652,1131.16089475,831.09409791,717.97800844,963.85092318,909.29332376,1494.87822425,842.91491112,105.20523756,642.23387457,2173.21104378,122.93645737,502.83920804,451.91878191,1203.90436065,1059.6358819,67.28770596,39.82704758,48.55626349,2195.03408355,40.28169424,512.8414346,576.12824993,32.46177166,1212.08800057,182.85888741,82.65476313,486.47192821,99.93133628,35.62611242,58.10384339,283.69951701,50.37485014,744.71123216,109.96993457,91.11119104,60.52256363,65.15995958,123.8457507,173.31130751,514.66002125,521.15237558,84.65520844,170.74710033,106.20546021,67.79691022,982.03678966,480.65245094,74.39837975,70.37930326,137.84886788,338.25711644,41.0091289,121.02694139,809.27105814,1012.24351387,90.74747371,480.10687494,62.43207961,105.47802556,94.53013394,521.02507451,54.01202343,951.12081665,1582.17038333
1792.50811499,119.11742541,221.867571,400.08906245,100.36779708,1227.54598707,124.55499949,214.02946255,419.20240812,548.30387422,140.39488919,187.31442469,481.92546159,67.28770596,1613.08635634,134.62996952,613.77299353,68.05151235,177.34856987,20.25905525,104.84152023,75.6168328,1149.34676123,813.81752476,735.61829892,996.58548284,965.66950983,1433.04627824,858.91847362,105.36891036,664.0751002,2214.12924334,124.93690268,525.57154113,477.37899497,1198.44860071,1062.96389547,67.74235262,39.64518892,50.73856747,2191.39691025,40.51811051,512.8414346,572.85479397,34.95323537,1200.26718736,182.13145275,84.65520844,521.02507451,100.74970027,36.55359161,58.15840099,281.51721303,50.37485014,727.434659,105.69625595,91.65676703,60.68623643,64.92354332,124.84597335,180.0400781,520.11578119,526.28078992,87.11030042,170.56524167,98.64013976,68.10606995,1034.77580243,486.65378687,74.03466242,71.92510191,139.66745453,327.34559655,41.59107663,122.39088138,831.09409791,1020.04525059,92.56606036,496.47415477,62.46845134,102.11364026,95.1484534,530.11800775,52.46622478,987.4925496,1678.55547565
1787.36151477,117.66255609,231.86979756,392.45099853,100.56784161,1218.45305383,121.48158805,216.01172199,420.9482513,545.57599425,138.57630254,183.22260474,474.651115,67.28770596,1616.72352964,134.70271298,599.95173501,66.05106704,178.40335012,20.00445312,106.89652314,73.37997123,1134.79806805,803.8152982,724.70677903,972.94385642,996.58548284,1453.05073136,858.0091803,105.02337889,642.23387457,2223.22217658,122.75459871,511.02284795,478.2882883,1249.36902684,1061.30898162,67.65142329,39.82704758,50.8294968,2100.46757787,40.88182784,518.29719454,581.9477272,34.5531463,1200.26718736,182.31331141,84.56427911,521.02507451,99.20390162,35.28058096,58.48574658,275.5158771,50.37485014,711.06737918,107.2420546,92.29327236,62.01380468,64.74168465,128.73774878,173.49316617,525.57154113,528.82681123,86.01914843,170.74710033,97.03978351,68.19699928,1018.40852261,491.74582949,70.97943685,72.7434659,138.21258521,305.52255678,40.06346384,120.84508273,828.36621794,1005.20558354,95.83951632,496.47415477,60.86809509,96.83973898,97.71266057,522.84366116,52.01157812,954.75798994,1682.19264895
1807.2022951,114.20724146,228.96005892,400.08906245,100.38598294,1154.80252117,121.99079232,212.95649642,440.1525263,554.66892749,139.3037372,195.31620594,478.2882883,75.8350632,1629.45363617,136.99413216,611.04511356,67.10584729,173.5840955,19.2588326,102.75014558,72.92532457,1145.70958793,820.54629536,743.80193883,1000.22265613,980.21820301,1496.6968109,868.92070018,102.98656185,639.1240914,2145.93224406,123.48203337,536.48306102,471.01394171,1278.4664132,1067.98319462,68.21518515,41.46377556,50.8294968,2115.01627105,41.2819169,541.93882096,591.04066044,33.77115404,1199.35789403,199.7899291,85.6554311,511.02284795,99.74947762,37.99027507,60.55893536,300.7942315,50.19299147,711.06737918,105.69625595,93.65721235,65.86920837,64.55982599,132.21124927,174.94803549,527.39012778,522.0071113,86.38286576,166.25519132,91.65676703,69.72461207,1143.89100128,492.65512281,70.56116192,72.28881924,140.03117186,289.15527695,41.37284623,116.93512143,833.82197788,992.29361835,98.5673963,536.48306102,60.92265269,96.83973898,96.03956086,536.11934369,53.17547357,954.75798994,1818.58664751
1793.89024084,111.84307882,225.50474429,402.81694242,98.2946083,1149.34676123,123.99123763,216.01172199,436.66083993,541.93882096,133.30240126,196.40735793,463.73959512,79.4722365,1623.99787623,136.03028123,594.67783374,66.32385503,164.16381667,19.82259446,102.75014558,73.10718323,1174.80697429,818.36399138,746.71167747,963.85092318,972.94385642,1487.60387766,850.18925771,102.47735759,636.01430823,2033.17987192,121.02694139,521.93436784,400.08906245,1316.6567328,1034.61212964,68.99717741,41.46377556,50.46577947,2100.46757787,40.00890625,509.2042613,600.13359368,34.18942897,1187.53708082,203.37254479,85.3826431,489.19980818,100.02226561,37.31739801,59.8315007,297.52077553,50.2839208,703.79303259,104.00497037,93.11163635,65.46911931,64.37796732,130.93823862,180.5856541,530.11800775,516.89688282,70.92487925,168.0555921,94.85747953,69.7064262,1100.24492174,482.47103758,70.61571952,70.10651526,147.85109444,312.79690337,40.08164971,114.38910013,811.08964479,968.87022233,95.11208166,536.48306102,61.19544069,98.20367897,91.6203953,523.02551982,59.92243004,952.9394033,1754.93611485
1779.39610526,112.75237215,225.14102696,394.45144385,99.93133628,1165.71404105,122.77278457,205.93675196,431.42331039,521.93436784,131.84753194,194.22505395,461.55729114,76.3806392,1599.44695649,135.9393519,582.85702053,65.56004864,167.80098997,18.658699,101.1134176,72.70709417,1180.26273423,815.63611141,741.98335218,945.66505671,982.03678966,1497.60610422,832.91268456,102.16819786,623.53880383,2036.81704521,120.93601206,520.11578119,418.27492893,1236.63892031,1031.2659302,68.77894701,39.46333025,50.01113281,2087.73747134,39.33602919,492.83698148,591.04066044,34.46221697,1134.79806805,199.7899291,86.47379509,483.74404824,100.93155894,36.97186654,59.39503991,301.88538349,49.82927414,720.16031241,103.82311171,92.20234303,64.06880759,63.83239133,131.39288528,180.0400781,525.57154113,504.09403282,69.41545234,166.61890864,101.84085226,68.50615901,1156.62110782,477.92457097,69.7064262,69.10629261,148.21481177,305.52255678,40.28169424,114.48002946,803.8152982,979.27253795,94.74836434,543.75740761,60.14066043,101.02248827,91.87499743,521.02507451,60.55893536,949.30223,1773.12198132
