index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31
15369.83799317,15.86892821,33.49515384,12.60284008,55.55899922,9.94026823,13.66786882,31.50710019,14.11163079,8.43147752,9.94026823,26.71447087,48.63631241,39.49481574,19.52552688,152.65411925,7.72145836,10.56153499,92.30249071,12.69159247,20.9455652,59.2865998,37.18725347,56.44652317,36.92099628,32.60762989,101.62149218,88.75239491,63.19170518,4.5618731,76.50456442,24.76191818
14593.68054917,14.53764229,31.8443593,11.18280176,52.363913,8.82198805,12.74484391,28.13450919,13.04660205,7.93446411,9.31900147,26.44821368,45.97374057,37.18725347,19.52552688,148.66026148,7.10019159,9.05274428,87.68736618,10.91654457,20.14679365,55.20398964,34.9684436,53.78395132,31.95086217,28.17001015,100.29020625,85.5573087,56.62402796,3.81635298,71.00191593,23.34187986
13825.97233315,13.57911642,28.45401781,10.73903978,51.65389384,8.1119689,11.30705511,25.47193734,11.80406852,7.72145836,8.60898231,24.85067058,40.29358729,33.90341486,18.46049814,144.66640371,6.74518201,8.0232165,80.05466021,10.02902063,19.1705173,54.1389609,33.81466246,53.42894174,31.50710019,26.83872422,94.07753861,81.65220332,55.02648485,3.53234532,64.25673392,21.47807957
14495.73340614,15.69142342,29.99830948,11.71531613,55.20398964,9.31900147,12.69159247,27.06948045,13.04660205,8.07646794,9.14149668,25.73819453,45.08621662,36.03347234,19.34802209,146.44145161,7.10019159,9.1237462,83.07224164,10.91654457,20.05804125,56.62402796,37.80852023,59.64160938,33.99216725,28.40076637,98.07139638,83.07224164,58.93159022,3.72760059,63.72421955,22.98687028
14753.98512486,15.42516624,32.05736504,11.62656373,56.80153275,9.23024907,13.29510876,27.24698524,12.69159247,7.98771554,9.67401105,26.62571847,46.32875015,37.18725347,19.43677449,150.87907135,7.0114392,8.87523949,84.84728954,10.73903978,20.05804125,57.5115519,38.51853939,57.33404711,33.63715767,27.74399865,100.29020625,83.42725122,60.88414291,3.47909388,63.72421955,23.34187986
14539.48833683,15.78017582,31.73785642,11.36030655,55.55899922,9.05274428,12.8335963,27.24698524,12.42533529,8.0232165,10.02902063,26.1819565,46.32875015,36.6547391,19.96928886,148.21649951,6.78068297,9.30125099,85.5573087,10.65028739,19.52552688,55.9140088,37.54226305,54.84898006,33.1046433,27.51324242,98.51515836,82.0072129,58.57658064,3.5500958,65.49926745,22.80936549
13638.13676456,14.62639468,30.56632481,10.56153499,51.38763666,8.43147752,12.17682858,25.29443255,11.89282092,8.16522033,9.58525865,24.85067058,41.26986364,33.81466246,19.61427928,143.77887976,6.78068297,8.7864871,77.03707879,9.85151584,18.46049814,51.92015103,36.47723431,48.8138172,31.15209062,25.06367632,93.19001466,73.3094782,53.96145611,3.24833765,60.70663812,19.79178407
12873.2508747,13.31285924,28.86227883,9.49650626,45.08621662,7.84571171,12.12357715,24.58441339,11.62656373,7.77470979,8.34272512,23.60813705,38.3410346,31.95086217,18.99301251,138.00997409,5.9996619,8.07646794,72.24444946,8.82198805,18.46049814,46.68375973,37.54226305,45.4412262,26.27070889,24.85067058,84.84728954,68.51684887,55.20398964,2.59156993,59.64160938,18.99301251
12918.97610856,13.13535445,28.70252452,9.76276344,46.86126451,7.54395357,11.76856757,24.58441339,11.62656373,7.81021075,8.43147752,24.4069086,39.84982532,30.08706188,18.72675533,133.57235435,5.89315902,7.18894399,71.00191593,8.7864871,17.66172659,46.15124536,36.29972952,50.05635073,28.84452835,25.73819453,83.24974643,70.82441114,55.73650401,2.92882903,58.04406627,18.90426012
12952.73751959,12.69159247,24.14065142,9.49650626,48.01504565,7.40194974,11.66206469,24.495661,11.98157331,7.63270596,8.25397273,24.495661,41.18111124,29.6432999,18.37174575,132.6848304,5.71565423,7.43745069,73.66448778,9.49650626,17.21796461,47.92629325,36.5659867,51.12137947,30.08706188,28.84452835,75.97205005,74.37450694,57.68905669,2.82232616,59.64160938,18.72675533
13275.4412275,13.31285924,23.87439423,10.02902063,49.70134115,7.54395357,12.28333146,24.67316579,11.98157331,7.72145836,8.60898231,24.58441339,42.33489237,30.97458583,18.90426012,134.4598783,5.68015327,7.73920884,77.39208837,9.94026823,17.57297419,50.14510313,37.63101544,52.71892258,31.95086217,27.9570044,75.97205005,76.859574,59.81911417,2.71582328,61.23915249,20.41305083
14223.1393004,14.44888989,26.19970698,10.82779218,54.31646569,8.82198805,13.3483602,26.89197566,12.60284008,7.54395357,9.23024907,25.02817537,45.61873099,33.90341486,20.9455652,142.89135581,6.44342387,7.52620309,83.60475601,10.56153499,19.1705173,55.20398964,40.55984448,57.33404711,34.08091965,26.83872422,81.65220332,83.95976559,66.20928661,3.24833765,66.74180098,22.7206131
14276.72799645,14.53764229,26.19970698,11.09404936,55.73650401,9.14149668,13.2596078,27.51324242,12.60284008,7.33094782,9.05274428,24.67316579,46.32875015,34.52468162,21.83308915,142.00383186,6.56767722,7.31319734,87.68736618,9.76276344,19.52552688,56.62402796,40.55984448,49.70134115,33.45965288,28.40076637,81.47469853,84.13727038,67.09681056,3.1240843,65.67677224,22.45435591
14589.02992367,15.15890905,25.82694692,10.29527781,57.33404711,9.40775386,13.72112025,27.60199482,12.60284008,7.72145836,9.14149668,24.58441339,47.0387693,36.6547391,22.45435591,145.11016569,6.39017243,7.40194974,91.41496676,10.56153499,19.88053646,59.10909501,40.64859687,51.12137947,33.63715767,27.9570044,82.36222248,89.19615689,66.56429619,3.1240843,73.3094782,23.07562268
14529.03330471,15.24766145,25.63169165,10.29527781,56.09151359,9.31900147,14.21813367,27.69074721,12.86909726,7.45520117,9.67401105,24.76191818,44.99746422,35.85596755,21.92184154,143.33511779,6.2481686,7.27769638,92.74625269,10.65028739,19.70303167,57.68905669,40.02733011,51.56514145,33.28214809,27.74399865,85.5573087,91.41496676,64.07922913,2.98208047,75.97205005,22.27685112
14110.54801221,15.42516624,24.70866674,9.76276344,55.20398964,8.73323566,13.80987265,26.80322326,12.1590781,7.72145836,9.05274428,24.31815621,42.42364477,34.9684436,21.83308915,138.45373607,5.9996619,6.79843345,90.08368084,10.11777302,18.99301251,55.73650401,40.47109208,47.0387693,31.68460498,25.95120027,83.60475601,87.3323566,63.72421955,2.89332807,73.66448778,21.56683196
15149.51904804,15.60267103,26.07545363,9.67401105,59.64160938,9.40775386,14.21813367,29.02203314,12.78034487,7.93446411,9.76276344,26.0932041,46.95001691,38.16352981,21.92184154,150.43530938,6.44342387,7.10019159,95.85258651,10.38403021,20.41305083,61.23915249,44.02118788,48.72506481,34.08091965,27.15823284,91.41496676,96.29634848,66.56429619,3.03533191,79.69965063,22.6318607
15060.67790073,15.86892821,27.05172997,9.76276344,57.86656148,9.58525865,14.07612983,31.24084301,12.78034487,7.81021075,9.49650626,26.27070889,44.90871183,38.3410346,21.38932717,154.87292913,6.60317818,7.43745069,93.19001466,10.11777302,20.23554604,57.15654233,44.02118788,48.54756002,32.48337654,27.77949961,94.07753861,92.74625269,67.09681056,2.96432999,76.68206921,22.45435591
15243.61433712,16.046433,26.92747662,9.67401105,60.52913333,10.38403021,14.18263271,30.53082385,13.13535445,7.66820692,10.02902063,26.71447087,44.81995943,37.36475826,21.21182238,154.87292913,6.65642962,7.73920884,93.63377663,10.02902063,20.9455652,59.81911417,43.93243548,46.86126451,33.90341486,28.13450919,96.74011046,93.63377663,66.56429619,3.4613434,77.21458358,23.25312747
15035.01070812,16.64994929,26.12870506,9.58525865,59.46410459,9.85151584,13.80987265,29.90955709,11.89282092,7.81021075,11.18280176,26.35946129,43.39992111,36.6547391,20.76806041,156.64797702,6.47892483,7.89896315,93.63377663,9.76276344,19.88053646,60.35162854,43.6661783,47.1275217,34.34717683,27.51324242,90.52744281,92.30249071,64.96675308,3.30158909,77.03707879,22.54310831
15375.44714453,16.64994929,26.67896991,9.58525865,61.41665728,10.20652542,13.98737744,29.90955709,12.33658289,7.98771554,11.36030655,26.98072805,44.46494985,37.63101544,20.8568128,161.52935874,6.51442579,7.89896315,95.40882453,9.76276344,19.96928886,62.30418123,44.64245464,49.96759834,34.52468162,26.71447087,93.19001466,94.07753861,66.20928661,3.37259101,79.16713626,22.89811789
15345.98134942,16.56119689,26.57246704,10.11777302,62.12667644,10.38403021,13.80987265,30.08706188,12.07032571,7.84571171,11.00529697,27.06948045,43.39992111,36.29972952,20.23554604,161.97312072,6.47892483,8.28947369,96.74011046,9.58525865,20.41305083,62.12667644,45.3524738,53.25143695,34.8796912,26.00445171,94.07753861,91.85872874,64.96675308,3.44359292,77.56959316,22.7206131
14841.22872906,16.56119689,25.95120027,9.76276344,59.64160938,9.76276344,13.86312409,29.28829032,11.44905894,8.16522033,11.27155415,26.89197566,41.18111124,35.67846276,19.2592697,159.31054887,6.336921,7.95221458,91.85872874,9.49650626,20.23554604,57.86656148,42.15738758,51.12137947,33.63715767,24.67316579,90.52744281,87.68736618,64.78924829,3.44359292,70.82441114,21.47807957
14790.00084672,16.1351854,25.40093542,9.85151584,60.35162854,9.76276344,13.61461738,28.75577595,11.36030655,8.07646794,11.36030655,26.71447087,41.09235885,33.99216725,18.10548856,161.08559677,6.15941621,7.52620309,89.19615689,9.40775386,20.14679365,58.39907585,41.00360645,51.65389384,33.72591007,25.11692776,90.52744281,88.21988055,64.78924829,3.58559675,69.93688719,21.47807957
16362.08976832,17.71497802,27.92150344,11.36030655,68.16183929,11.00529697,15.15890905,33.54840528,12.86909726,8.6977347,12.86909726,28.40076637,46.41750254,42.33489237,19.70303167,170.40459824,6.83393441,8.87523949,100.73396823,10.56153499,22.09934633,68.16183929,44.99746422,52.54141779,38.69604418,29.7320523,100.73396823,99.4026823,69.22686803,4.4731207,79.87715542,24.76191818
15999.07472264,17.27121605,27.79725009,11.00529697,67.27431535,10.91654457,15.10565761,32.39462414,12.42533529,8.82198805,12.51408768,27.42449003,44.99746422,40.64859687,19.88053646,168.18578836,7.04694016,8.6977347,96.74011046,10.02902063,21.92184154,65.85427703,46.15124536,53.42894174,34.9684436,31.24084301,101.1777302,94.52130058,70.11439198,4.43761975,75.97205005,23.96314663
16559.74135179,17.80373042,28.41851685,11.36030655,70.29189677,11.09404936,15.53166911,32.39462414,12.42533529,8.6977347,12.60284008,28.75577595,44.02118788,42.42364477,20.05804125,175.72974193,7.36644878,9.05274428,102.9527781,10.11777302,22.18809873,68.16183929,48.54756002,52.54141779,36.12222473,31.15209062,104.28406402,98.07139638,73.13197341,4.82813028,78.10210752,24.14065142
16968.99639522,18.24749239,28.66702356,11.98157331,70.11439198,11.44905894,15.7091739,32.66088133,12.51408768,8.21847177,13.49036403,29.37704272,45.61873099,43.84368309,20.76806041,182.82993352,7.72145836,9.05274428,108.2779218,10.20652542,22.36560352,68.87185845,49.52383636,54.84898006,35.94471994,30.26456667,107.83415982,102.50901613,75.43953568,4.88138172,78.63462189,24.31815621
16450.46940317,16.91620647,28.59602164,11.89282092,64.6117435,11.36030655,15.22991097,33.01589091,12.60284008,8.34272512,12.69159247,27.77949961,45.52997859,42.51239716,20.32429844,181.05488563,7.40194974,9.05274428,103.84030205,10.02902063,22.27685112,65.49926745,47.48253128,53.16268455,36.12222473,29.28829032,103.84030205,100.29020625,72.95446862,4.70387693,77.39208837,23.34187986
16532.7073723,17.18246366,28.84452835,11.80406852,65.85427703,11.09404936,15.2831624,32.21711935,12.33658289,8.07646794,12.2478305,28.04575679,45.4412262,44.10994027,20.32429844,178.39231378,7.40194974,9.88701679,105.61534995,10.02902063,22.45435591,68.69435366,48.8138172,53.07393216,34.61343402,29.46579511,103.39654008,102.50901613,72.59945904,4.52637214,77.56959316,23.07562268
16373.68083109,17.00495887,28.72027499,11.53781134,65.85427703,11.18280176,15.35416432,31.59585259,12.1590781,8.1119689,12.51408768,27.51324242,44.64245464,44.37619746,19.61427928,179.27983773,7.36644878,9.88701679,102.9527781,10.02902063,21.65558436,68.69435366,47.92629325,47.83754086,34.16967204,29.02203314,103.39654008,101.62149218,71.17942072,4.5618731,76.14955484,22.09934633
16342.04947755,16.82745408,28.72027499,11.62656373,66.3867914,11.27155415,15.22991097,31.4183478,12.07032571,8.25397273,12.1590781,27.15823284,44.81995943,45.70748338,20.05804125,176.17350391,7.49070213,10.40178068,104.727826,10.02902063,21.83308915,67.9843345,46.68375973,48.28130283,34.52468162,29.28829032,104.727826,101.62149218,70.64690635,4.52637214,75.26203089,22.80936549
17097.70511833,17.53747324,31.73785642,11.80406852,70.46940156,11.98157331,15.35416432,33.1933957,13.04660205,8.25397273,12.86909726,27.9570044,46.41750254,48.72506481,20.50180323,187.26755327,7.98771554,10.56153499,109.60920772,10.20652542,23.16437507,71.88943988,47.92629325,50.41136031,36.03347234,31.15209062,110.05296969,105.17158797,74.37450694,4.5618731,78.98963147,23.34187986
17267.59495267,17.44872084,31.98636313,12.42533529,70.82441114,11.98157331,15.65592246,33.54840528,13.66786882,8.34272512,13.22410684,27.15823284,46.23999775,49.34633157,20.23554604,189.04260117,8.1119689,11.07629889,110.49673167,10.56153499,23.51938465,73.13197341,49.61258876,50.05635073,38.16352981,33.45965288,114.49058944,106.05911192,71.88943988,5.00563507,81.82970811,23.69688944
16703.60898395,16.91620647,31.56035163,11.89282092,69.04936324,11.44905894,15.2831624,33.90341486,12.78034487,8.1119689,13.13535445,26.00445171,43.84368309,49.08007439,19.79178407,181.05488563,8.16522033,10.82779218,106.94663587,10.20652542,22.6318607,70.29189677,47.30502649,49.70134115,36.74349149,31.95086217,111.82801759,102.9527781,69.93688719,4.82813028,78.98963147,22.98687028
16777.20246981,17.18246366,32.28812127,11.89282092,69.22686803,11.53781134,15.22991097,33.45965288,12.86909726,8.0232165,14.64414516,25.20568016,43.6661783,49.96759834,19.52552688,185.49250537,8.1119689,10.98754649,107.39039785,10.20652542,22.6318607,69.22686803,49.34633157,51.12137947,36.47723431,32.83838612,113.60306549,102.9527781,72.24444946,4.91688268,77.92460274,22.80936549
16619.47171357,17.35996845,32.05736504,11.44905894,68.16183929,11.27155415,15.0346557,32.92713851,12.86909726,7.89896315,14.20038319,24.58441339,42.42364477,50.14510313,19.52552688,187.26755327,8.16522033,11.16505128,106.5028739,9.94026823,22.09934633,68.51684887,48.19255044,51.12137947,37.36475826,31.77335738,114.49058944,101.1777302,70.46940156,5.41389609,76.14955484,22.36560352
15987.73216657,16.49019498,30.93908487,9.85151584,67.27431535,10.73903978,14.66189564,29.6432999,12.2478305,7.54395357,13.934126,23.60813705,40.47109208,47.39377888,20.9455652,180.16736168,7.45520117,10.56153499,100.73396823,9.67401105,20.67930802,66.74180098,46.15124536,49.16882678,36.21097713,28.93328074,114.04682747,94.52130058,66.74180098,5.41389609,73.3094782,21.38932717
15790.50659459,16.1351854,29.94505804,10.11777302,66.03178182,10.73903978,14.66189564,28.75577595,11.98157331,7.49070213,14.11163079,23.69688944,40.02733011,48.28130283,20.41305083,177.50478983,7.54395357,10.22427589,99.84644428,9.49650626,21.03431759,66.03178182,45.17496901,49.34633157,35.94471994,28.57827116,108.2779218,93.63377663,67.27431535,5.55589992,72.24444946,20.76806041
16118.12718518,16.1351854,30.56632481,9.94026823,65.85427703,10.82779218,14.73289756,29.28829032,12.2478305,7.84571171,14.37788798,24.58441339,40.64859687,50.23385552,20.67930802,182.82993352,7.84571171,10.40178068,102.06525415,9.58525865,21.03431759,67.09681056,45.88498817,51.29888426,37.71976784,28.75577595,110.94049364,96.29634848,66.56429619,5.50264848,73.84199257,20.67930802
16324.17474521,16.64994929,30.56632481,9.76276344,66.74180098,10.38403021,15.10565761,28.75577595,12.2478305,7.63270596,14.91040235,24.76191818,39.22855855,50.23385552,20.59055562,184.60498142,7.84571171,10.65028739,104.28406402,9.58525865,20.9455652,67.9843345,47.21627409,50.94387468,39.31731095,28.40076637,111.82801759,102.06525415,67.62932492,5.62690184,74.90702131,20.9455652
16673.39766872,17.09371126,31.06333822,10.11777302,68.69435366,11.00529697,15.15890905,30.26456667,12.51408768,7.81021075,14.20038319,24.93942297,41.44736843,51.47638905,21.38932717,189.04260117,7.93446411,10.40178068,106.5028739,9.76276344,21.74433675,71.00191593,47.74878846,49.43508397,40.64859687,28.84452835,113.60306549,102.9527781,69.7593824,6.15941621,76.32705963,20.9455652
17390.85427873,17.09371126,31.86210977,11.00529697,73.13197341,11.71531613,15.65592246,32.21711935,13.66786882,8.16522033,14.64414516,25.47193734,44.64245464,55.55899922,21.12306999,195.25526881,8.37822608,10.4727826,109.16544574,9.94026823,23.34187986,75.43953568,48.37005523,53.25143695,40.82610166,33.28214809,115.37811339,110.94049364,72.42195425,6.30142004,81.29719374,22.18809873
16937.27628928,16.91620647,30.19356475,9.85151584,72.77696383,11.09404936,15.35416432,31.77335738,12.95784966,8.1119689,14.28913558,24.76191818,42.51239716,53.25143695,20.67930802,190.81764907,8.07646794,10.4727826,107.39039785,9.67401105,22.27685112,72.95446862,46.50625494,51.83139863,39.40606334,33.01589091,111.82801759,109.16544574,70.82441114,6.2481686,80.58717458,20.41305083
17122.71554322,17.00495887,30.88583343,9.31900147,74.37450694,11.44905894,15.35416432,32.92713851,12.95784966,8.1119689,14.64414516,24.93942297,42.77865435,54.1389609,20.8568128,190.81764907,8.21847177,10.31302829,108.72168377,9.40775386,22.09934633,74.72951652,45.88498817,55.20398964,41.44736843,33.90341486,113.15930352,111.38425562,71.00191593,5.89315902,82.89473685,20.50180323
17526.64544295,17.18246366,32.11061648,9.23024907,76.50456442,11.98157331,15.58492055,33.90341486,13.40161163,8.1119689,16.06418348,24.93942297,44.81995943,55.9140088,21.30057478,197.03031671,8.34272512,10.1355235,112.27177957,10.29527781,22.89811789,77.74709795,48.10379804,53.25143695,41.8911304,37.45351065,113.60306549,111.82801759,72.77696383,5.89315902,86.44483265,21.47807957
17544.18291619,17.00495887,32.78513468,9.40775386,75.61704047,11.89282092,15.58492055,35.32345318,13.66786882,7.98771554,15.97543108,24.85067058,45.4412262,55.9140088,21.30057478,197.03031671,8.55573087,10.56153499,112.71554154,10.4727826,22.89811789,77.56959316,48.28130283,55.38149443,42.33489237,37.36475826,113.15930352,111.38425562,72.77696383,6.12391525,86.79984223,22.01059394
17564.5249651,17.00495887,33.65490815,9.05274428,75.97205005,12.07032571,15.58492055,36.29972952,13.75662121,7.98771554,16.06418348,24.4069086,46.50625494,56.80153275,21.47807957,202.35546041,8.28947369,10.1355235,108.72168377,10.91654457,22.7206131,76.859574,47.57128367,54.84898006,42.15738758,36.6547391,115.37811339,108.2779218,72.42195425,6.21266764,85.73481349,22.6318607
17183.7949414,16.56119689,33.33539953,8.73323566,74.55201173,11.80406852,15.35416432,35.32345318,13.40161163,7.89896315,15.53166911,23.60813705,46.15124536,52.71892258,19.79178407,197.03031671,8.07646794,10.1355235,102.50901613,10.38403021,22.54310831,76.50456442,46.23999775,54.84898006,41.71362561,36.74349149,113.60306549,107.39039785,72.42195425,6.07066381,85.37980391,22.36560352
17494.51707599,17.35996845,33.90341486,8.66223374,76.14955484,11.18280176,15.35416432,35.14594839,13.66786882,7.98771554,15.79792629,23.96314663,46.41750254,52.98517976,20.14679365,202.35546041,8.34272512,10.22427589,104.28406402,10.73903978,22.89811789,77.74709795,47.57128367,55.38149443,43.48867351,37.63101544,116.70939931,110.05296969,73.48698299,6.07066381,82.89473685,22.98687028
16706.48456154,16.31269019,33.03364139,8.46697847,73.66448778,10.82779218,15.35416432,33.72591007,12.78034487,7.98771554,14.99915474,22.54310831,43.6661783,53.25143695,19.2592697,194.36774486,8.0232165,9.88701679,99.4026823,10.20652542,20.9455652,74.90702131,45.88498817,52.363913,40.1160825,35.94471994,113.60306549,103.84030205,65.14425787,5.85765806,79.87715542,21.83308915
16486.46737455,16.046433,33.28214809,7.40194974,73.48698299,10.82779218,15.2831624,33.45965288,12.69159247,8.07646794,14.55539277,22.18809873,42.42364477,51.65389384,18.99301251,196.14279276,8.1119689,9.05274428,95.40882453,10.02902063,20.9455652,74.37450694,45.3524738,51.12137947,41.09235885,34.61343402,111.38425562,101.62149218,62.48168602,5.62690184,78.10210752,21.03431759
16842.98574492,15.95768061,33.45965288,7.66820692,74.55201173,11.36030655,15.2831624,33.28214809,12.60284008,8.0232165,15.08790714,22.7206131,43.13366393,54.67147527,19.70303167,197.91784066,7.72145836,8.6977347,98.07139638,10.20652542,20.8568128,75.61704047,45.70748338,50.76636989,42.42364477,35.14594839,114.93435141,106.5028739,64.25673392,6.03516285,81.29719374,22.01059394
17506.49864931,17.44872084,34.6311845,7.57945453,78.27961231,11.62656373,15.65592246,35.50095797,13.49036403,8.25397273,15.08790714,23.25312747,45.61873099,58.04406627,20.8568128,203.24298435,8.16522033,8.96399189,105.17158797,10.91654457,22.01059394,78.63462189,46.32875015,52.363913,43.39992111,36.6547391,120.70325708,110.94049364,65.14425787,6.07066381,84.84728954,23.16437507
17508.38020008,18.15874,34.15192156,7.40194974,78.81212668,11.36030655,15.53166911,35.67846276,13.49036403,8.28947369,14.91040235,24.05189902,45.52997859,56.97903754,21.65558436,205.01803225,8.25397273,9.21249859,106.5028739,10.56153499,21.12306999,78.27961231,44.37619746,50.76636989,44.90871183,35.41220557,122.03454301,108.2779218,63.54671476,6.336921,81.82970811,22.98687028
17499.5759625,18.95751155,33.83241294,7.18894399,79.52214584,11.36030655,15.65592246,34.79093881,13.49036403,8.37822608,15.26541193,23.87439423,45.88498817,57.33404711,21.30057478,205.9055562,8.34272512,9.21249859,105.17158797,10.29527781,21.47807957,79.34464105,45.08621662,48.10379804,44.73120704,36.83224389,122.03454301,106.94663587,62.8366956,7.04694016,81.82970811,23.07562268
17630.13073542,19.47227544,33.95666629,7.13569255,82.0072129,11.18280176,15.53166911,35.94471994,13.84537361,8.34272512,15.08790714,24.31815621,46.15124536,58.93159022,20.9455652,205.01803225,8.28947369,8.87523949,106.94663587,10.4727826,21.47807957,80.76467937,43.84368309,49.08007439,45.26372141,36.21097713,122.03454301,109.16544574,61.94917165,6.9226868,82.36222248,23.16437507
17880.74974818,19.73853263,34.205173,7.89896315,83.60475601,11.27155415,15.35416432,36.29972952,13.66786882,8.37822608,15.26541193,24.495661,45.70748338,59.81911417,20.9455652,207.6806041,8.25397273,9.21249859,106.5028739,10.65028739,21.83308915,83.60475601,44.99746422,48.9025696,46.95001691,35.50095797,122.92206696,112.27177957,63.19170518,7.10019159,82.71723206,23.51938465
18691.07686423,21.06981855,35.44770653,7.81021075,89.19615689,12.33658289,15.78017582,38.87354897,14.55539277,8.55573087,15.44291672,25.47193734,51.92015103,61.77166686,22.18809873,210.34317595,9.40775386,9.7982644,111.82801759,11.98157331,23.34187986,90.52744281,46.06249296,53.78395132,48.19255044,39.40606334,124.25335288,118.48444721,64.25673392,8.1119689,87.15485181,26.0932041
18709.02259848,20.44855179,35.87371802,8.7864871,87.68736618,12.33658289,16.57894737,38.07477742,15.08790714,8.43147752,16.50794545,26.1819565,50.6776175,60.88414291,22.54310831,208.56812805,10.02902063,9.7982644,110.94049364,12.42533529,23.60813705,90.52744281,45.97374057,53.78395132,49.25757918,38.87354897,123.36582893,114.93435141,64.78924829,8.43147752,90.08368084,27.06948045
19106.77533153,21.85083963,36.97424772,8.87523949,86.44483265,12.78034487,16.95170743,38.96230137,15.08790714,8.82198805,17.04045982,26.00445171,52.71892258,61.23915249,22.54310831,217.44336754,9.85151584,9.63851009,113.15930352,13.57911642,25.56068974,91.85872874,46.68375973,55.73650401,51.65389384,39.22855855,126.91592473,114.93435141,67.45182014,7.98771554,92.74625269,28.48951877
19724.1014896,22.02834442,38.83804801,9.14149668,88.39738533,12.78034487,16.63219881,41.35861603,16.06418348,9.40775386,16.95170743,25.73819453,52.80767497,66.03178182,23.87439423,222.76851124,9.76276344,10.06452158,118.48444721,14.73289756,26.53696608,100.29020625,45.88498817,54.1389609,52.45266539,41.97988279,130.9097825,124.25335288,66.20928661,7.66820692,98.95892033,29.11078553
20358.73436468,21.51358053,40.68409783,9.23024907,88.75239491,12.86909726,17.69722755,42.77865435,17.3954694,9.76276344,20.05804125,27.77949961,55.9140088,69.40437282,24.93942297,226.31860703,9.58525865,10.22427589,125.5846388,15.08790714,27.69074721,99.84644428,47.1275217,53.60644653,55.73650401,42.95615914,130.9097825,131.35354447,67.45182014,8.1119689,104.28406402,29.7320523
20076.2887431,21.06981855,38.83804801,9.40775386,90.97120479,12.69159247,17.87473234,41.802378,16.77420264,9.85151584,18.46049814,28.13450919,54.1389609,64.96675308,24.31815621,224.54355913,9.40775386,9.7982644,122.92206696,14.73289756,26.62571847,96.29634848,48.01504565,50.85512229,53.25143695,38.3410346,131.35354447,125.5846388,66.91930577,7.93446411,102.06525415,29.11078553
20581.66263022,22.383354,40.93260453,10.4727826,89.63991886,13.13535445,19.09951539,43.39992111,16.77420264,9.58525865,18.90426012,29.11078553,55.9140088,69.7593824,24.93942297,227.20613098,9.40775386,9.88701679,127.3596867,15.17665953,27.42449003,101.1777302,48.28130283,50.23385552,57.68905669,41.71362561,133.12859237,129.57849658,67.09681056,8.1119689,103.39654008,29.99830948
20218.52333119,22.02834442,40.31133777,10.11777302,88.57489012,12.78034487,18.17649048,41.97988279,16.50794545,9.49650626,18.72675533,28.13450919,56.26901838,68.33934408,24.76191818,225.43108308,9.40775386,9.63851009,125.5846388,14.99915474,26.62571847,98.07139638,47.48253128,50.85512229,55.55899922,41.35861603,130.9097825,126.91592473,66.20928661,7.93446411,102.06525415,29.55454751
19871.55471851,21.67333484,40.68409783,10.02902063,88.04237576,12.78034487,18.79775724,40.55984448,16.15293587,9.58525865,20.9455652,26.98072805,53.96145611,66.91930577,25.02817537,220.10593939,8.96399189,9.72726248,121.14701906,14.55539277,26.00445171,95.40882453,46.50625494,52.45266539,54.31646569,38.51853939,137.56621212,124.25335288,64.43423871,7.84571171,99.84644428,27.69074721
19912.11456299,22.02834442,40.4533416,9.67401105,87.68736618,13.04660205,18.79775724,42.33489237,16.77420264,9.58525865,19.79178407,27.15823284,54.31646569,67.09681056,25.47193734,220.10593939,9.23024907,9.7982644,120.70325708,14.55539277,26.62571847,95.40882453,47.21627409,50.94387468,54.67147527,40.29358729,135.34740224,123.36582893,64.43423871,7.81021075,100.29020625,29.19953793
18740.21019006,21.06981855,38.0925279,8.6977347,80.40966979,12.42533529,18.05223713,39.31731095,15.6204215,9.14149668,19.1705173,26.71447087,50.32260792,61.59416207,23.16437507,203.24298435,8.37822608,9.05274428,115.37811339,12.95784966,25.29443255,91.41496676,44.81995943,48.45880762,50.41136031,39.05105376,133.12859237,117.15316129,60.17412375,7.36644878,93.63377663,26.71447087
19572.97391154,22.47210639,39.63681957,8.55573087,85.91231828,12.78034487,18.62025245,44.46494985,16.15293587,9.05274428,18.99301251,26.53696608,53.78395132,65.85427703,24.14065142,211.2306999,9.05274428,9.30125099,120.25949511,13.66786882,26.1819565,96.74011046,45.17496901,49.96759834,52.00890342,42.42364477,140.67254594,125.14087683,62.8366956,8.21847177,98.51515836,27.51324242
19449.55483117,22.2946016,39.19305759,7.98771554,86.62233744,12.60284008,18.79775724,44.28744506,16.06418348,8.96399189,19.52552688,27.42449003,51.83139863,63.90172434,24.14065142,205.9055562,8.6977347,9.1237462,120.70325708,13.66786882,26.1819565,96.74011046,44.64245464,50.50011271,53.25143695,40.55984448,140.22878397,122.92206696,61.94917165,7.89896315,96.29634848,27.51324242
