index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31,security_32,security_33,security_34,security_35,security_36,security_37,security_38,security_39,security_40,security_41,security_42,security_43,security_44,security_45,security_46,security_47,security_48,security_49,security_50,security_51,security_52,security_53,security_54,security_55,security_56,security_57,security_58,security_59,security_60,security_61,security_62,security_63,security_64,security_65,security_66,security_67,security_68,security_69,security_70,security_71,security_72,security_73,security_74,security_75,security_76,security_77,security_78,security_79,security_80,security_81,security_82,security_83,security_84,security_85,security_86,security_87,security_88,security_89,security_90,security_91,security_92,security_93,security_94,security_95,security_96,security_97,security_98
265.8312079,62.67227084,58.4269331,47.31598981,32.91711431,29.67957188,65.04058982,49.60872414,42.05025931,30.2338593,23.78396932,37.01128276,39.98427893,21.41565034,37.64115483,28.65917913,44.64533223,51.64950964,32.43841154,64.80123843,31.49360344,30.0197028,11.65263327,30.62437998,31.07788787,54.16899791,25.98852156,54.79886998,21.41565034,46.77429983,80.78739154,30.71256207,45.35078895,41.35740003,37.47738809,48.66391603,35.1972512,46.45936379,52.98483842,30.08269,56.22238086,58.57810239,41.10545121,34.2524431,63.46590965,22.36045844,55.59250879,34.95789982,34.32802775,28.34424309,29.2890512,20.63460897,39.20323756,19.80317784,44.64533223,29.69216932,35.75153862,37.62855739,49.75989343,42.18883117,39.83310963,38.42219619,40.74012541,28.58359448,22.36045844,41.2566205,36.45699534,33.86192242,17.63641793,22.59980983,37.71673948,25.19488275,34.32802775,18.26628999,47.55534119,23.40604608,33.307635,78.41907256,24.56501068,33.84932498,57.16718896,30.76295184,43.14623671,51.18340431,15.09173477,25.97592412,23.46903328,52.27938171,62.35733481,51.81327638,76.37828706,80.6236248,39.68194033,24.25007465,22.04552241,38.03167551,44.96026827,22.91474586,20.54642688
262.89600406,61.72746274,57.482125,45.35078895,33.38321964,29.52840258,64.87682308,51.96444567,42.83130068,29.2890512,22.83916121,36.53257999,37.84271389,21.41565034,36.21764395,28.34424309,44.01546017,49.68430878,31.49360344,64.32253566,29.76775397,30.17087209,11.0227612,29.95671559,28.87333563,53.85406188,26.13969085,53.70289258,21.17629895,45.98066102,79.21271137,29.52840258,42.68013138,38.57336549,37.95609086,46.92546912,34.01309171,46.14442776,52.430551,30.86373137,56.22238086,57.16718896,40.3118124,33.93750706,62.52110155,21.89435311,54.33276465,34.80673052,32.91711431,27.08449896,29.91892327,20.1559062,40.23622775,19.76538552,45.35078895,27.86554032,35.43660259,36.60816464,48.97885207,42.84389812,39.75752498,38.2710269,41.18103586,29.52840258,23.15409725,41.2566205,36.53257999,33.69815568,17.32148189,22.1966917,38.34661155,24.09890535,32.75334758,18.14031558,46.92546912,22.57461494,32.04789086,77.15932842,23.93513861,33.38321964,60.4677186,31.07788787,42.68013138,48.66391603,14.51225246,25.03111601,22.04552241,53.33756678,59.20797446,51.64950964,77.6380312,80.47245551,39.05206826,24.25007465,22.20928914,38.81271688,45.03585292,21.17629895,19.86616505
270.53005353,64.87682308,58.4269331,45.74130963,32.91711431,31.64477273,64.87682308,53.70289258,43.77610878,29.60398723,24.41384139,38.2710269,39.84570707,21.41565034,37.01128276,28.34424309,45.82949172,52.59431774,32.51399619,65.5822798,32.75334758,32.82893222,11.33769724,30.19606698,30.13307977,55.42874205,25.50981878,55.90744482,21.26448104,45.98066102,86.60740945,29.36463585,43.31000345,40.8283075,38.73713223,47.71910793,36.14205931,49.13002136,53.29977446,32.43841154,58.26316636,62.52110155,41.2566205,35.27283585,65.04058982,21.89435311,56.37355015,36.38141069,36.84751602,28.97411516,30.86373137,20.94954501,39.99687637,18.74499277,47.79469258,28.89853051,36.53257999,39.20323756,50.86846827,45.02325548,39.92129172,39.60635568,42.3525979,30.15827465,24.09890535,41.57155654,36.68374928,36.38141069,17.95135396,23.14149981,40.38739705,24.87994672,33.23205035,18.4804465,48.18521326,21.8313659,32.2746448,76.84439239,24.72877742,34.79413308,58.89303843,30.4480158,47.55534119,54.79886998,14.37368061,25.74917017,23.15409725,54.73588278,59.05680517,53.70289258,78.5828393,83.45804911,39.68194033,22.99033051,24.25007465,38.88830153,44.16662946,22.04552241,20.84876548
270.7316126,61.89122948,59.83784653,46.53494844,31.97230621,31.3298367,65.98539792,52.59431774,43.14623671,30.39762604,24.87994672,37.47738809,39.41739406,20.94954501,37.01128276,27.24826569,44.88468362,52.98483842,32.51399619,64.80123843,33.69815568,32.82893222,10.87159191,31.53139576,31.27944693,54.96263672,25.50981878,58.4269331,21.26448104,45.19961965,85.19649602,30.78814672,43.14623671,41.9872721,37.47738809,51.96444567,37.40180344,48.66391603,53.22418981,33.38321964,58.89303843,64.56188705,42.36519534,35.03348446,64.09578172,23.30526654,55.59250879,36.38141069,39.53077104,27.71437103,30.2338593,22.20928914,40.14804566,19.81577528,48.26079791,29.52840258,36.38141069,39.20323756,50.55353224,44.4815655,38.34661155,38.42219619,42.06285675,29.84333862,23.93513861,41.57155654,37.71673948,34.95789982,16.85537656,22.82656377,39.44258895,23.30526654,34.01309171,17.57343072,49.4449574,20.99993477,31.56918809,75.89958429,24.72877742,34.79413308,63.46590965,31.27944693,46.92546912,54.48393395,16.16251728,25.03111601,22.83916121,55.22718299,62.52110155,52.27938171,75.26971222,77.32309516,40.94168447,22.83916121,23.46903328,38.73713223,46.29559705,22.67539448,20.69759618
269.97576611,60.63148534,60.15278257,47.16482051,32.43841154,32.12347551,67.24514206,50.86846827,41.88649257,29.91892327,23.62020258,39.68194033,38.56076805,21.57941708,37.16245206,27.56320173,45.82949172,54.5595186,32.43841154,64.08318428,33.86192242,33.42101197,10.87159191,31.45581111,30.64957487,54.33276465,25.19488275,57.94823033,21.26448104,43.14623671,84.71779325,30.86373137,38.58596293,41.57155654,37.64115483,53.07302051,37.94349342,47.24040516,53.06042307,33.69815568,58.26316636,64.24695101,42.05025931,35.3484205,62.67227084,23.78396932,56.22238086,34.49179449,38.90089897,26.76956292,30.2338593,22.12110705,40.23622775,20.11811388,47.47975654,29.21346655,36.84751602,39.60635568,53.53912584,43.82649854,38.49778084,37.64115483,42.21402605,29.60398723,24.56501068,41.42038724,36.45699534,35.58777189,16.37667379,22.82656377,39.92129172,22.83916121,35.12166655,17.76239234,48.03404396,21.1007143,31.73295482,76.37828706,24.25007465,34.47919704,62.98720688,30.86373137,45.98066102,54.79886998,16.47745332,24.87994672,22.99033051,54.87445463,63.61707895,52.12821241,74.48867085,80.15751947,40.94168447,23.15409725,22.67539448,38.25842946,46.29559705,22.52422518,19.86616505
270.50485865,64.41071775,60.4677186,44.87208618,33.06828361,32.04789086,66.93020603,50.55353224,42.99506741,29.1378819,23.78396932,39.53077104,38.8505092,19.37486484,37.32621879,28.34424309,44.79650153,55.18939066,31.73295482,64.39812031,33.69815568,34.01309171,11.50146398,31.60698041,31.39282391,58.74186913,25.35864949,57.94823033,21.41565034,43.93987552,88.03092033,33.14386826,37.16245206,41.4077898,36.84751602,54.48393395,38.25842946,49.75989343,54.09341327,34.95789982,57.00342222,62.35733481,41.10545121,34.71854843,61.72746274,24.41384139,56.05861412,35.12166655,40.94168447,27.71437103,31.34243414,21.49123499,40.23622775,20.47084223,48.50014929,30.32204139,36.21764395,39.99687637,52.75808448,42.07545419,38.18284481,37.08686741,42.6549365,29.99450791,24.25007465,42.20142861,36.77193137,35.75153862,17.17031259,21.88175567,37.79232413,22.67539448,35.75153862,17.3844691,47.24040516,21.51642987,32.43841154,79.21271137,24.56501068,34.2524431,62.98720688,32.12347551,48.81508533,54.96263672,15.99875055,25.66098808,22.99033051,54.32016721,64.24695101,52.90925378,75.43347896,79.36388066,40.79051517,22.75097912,23.15409725,38.42219619,47.31598981,22.75097912,20.47084223
272.87317763,64.72565379,60.63148534,47.31598981,33.23205035,32.75334758,65.50669515,51.96444567,44.40598085,30.2338593,25.35864949,42.68013138,38.98908106,21.26448104,37.79232413,28.82294587,47.08923586,56.13419877,31.3298367,64.39812031,34.17685845,32.38802178,12.28250534,32.71555525,31.80853947,60.15278257,25.50981878,58.74186913,22.36045844,46.61053309,85.51143206,33.14386826,37.79232413,44.87208618,37.32621879,53.38795655,38.42219619,51.64950964,52.74548704,36.84751602,58.89303843,62.83603758,41.57155654,35.3484205,62.67227084,24.72877742,56.53731689,35.90270792,38.90089897,27.71437103,31.02749811,22.59980983,41.4077898,21.45344266,49.91106273,30.39762604,36.84751602,40.23622775,54.33276465,42.73052114,39.51817359,35.66335653,43.3855881,31.10308276,25.19488275,42.51636464,36.92310067,37.64115483,16.69160982,21.56681963,37.86790877,22.52422518,36.06647466,17.69940513,47.71910793,21.20149383,31.88412412,79.5276474,24.41384139,34.16426101,62.20616551,32.96750408,50.3897655,55.27757275,15.72160684,26.69397827,21.73058637,57.25537105,67.39631136,51.18340431,72.91399068,84.56662395,38.90089897,22.99033051,22.67539448,38.34661155,48.10962861,23.06591516,20.31967294
271.71421302,63.93201498,62.52110155,46.3711817,34.17685845,32.12347551,66.61526999,53.70289258,44.40598085,30.54879533,24.87994672,43.77610878,39.27882221,21.1007143,37.95609086,29.1378819,45.66572499,54.24458256,32.04789086,65.89721583,35.58777189,32.23685248,11.33769724,33.06828361,32.12347551,58.74186913,25.82475482,59.5229105,22.20928914,46.45936379,85.66260135,29.67957188,36.21764395,43.56195228,38.2710269,49.75989343,39.3670043,49.75989343,53.61471049,37.01128276,58.89303843,60.4677186,41.73532328,35.82712327,63.78084568,25.82475482,56.22238086,35.90270792,39.68194033,26.76956292,31.34243414,22.04552241,41.49597189,21.66759917,48.33638256,28.65917913,36.69634673,40.38739705,53.70289258,42.51636464,38.81271688,35.58777189,45.31299663,29.99450791,24.25007465,42.99506741,37.08686741,36.21764395,17.00654586,21.65500172,36.92310067,22.20928914,33.23205035,18.39226441,47.55534119,22.67539448,33.45880429,78.7340086,24.72877742,34.32802775,61.4125267,32.22425504,49.75989343,55.27757275,16.40186867,25.97592412,22.52422518,56.05861412,69.28592756,48.97885207,74.17373482,84.40285721,37.95609086,22.99033051,21.57941708,39.51817359,47.47975654,22.91474586,21.44084522
274.51084501,62.52110155,61.57629344,45.11143756,34.32802775,31.80853947,65.19175912,55.27757275,41.73532328,30.71256207,25.04371345,43.77610878,40.13544822,19.84097017,38.10726016,29.60398723,46.29559705,51.01963757,32.99269896,67.32072671,36.38141069,33.57218127,11.50146398,32.36282689,32.75334758,59.20797446,26.13969085,63.30214291,22.20928914,43.31000345,78.89777533,28.10489171,37.79232413,43.66273181,37.79232413,47.24040516,38.73713223,48.50014929,55.03822137,35.12166655,61.26135741,61.72746274,43.62493948,34.32802775,69.76463034,25.67358552,57.79706103,37.79232413,39.3670043,28.34424309,32.75334758,21.34006569,41.49597189,22.36045844,46.13183032,28.73476378,40.62674844,40.94168447,52.59431774,43.49896507,37.71673948,36.14205931,44.87208618,28.82294587,23.30526654,43.77610878,37.86790877,36.53257999,17.63641793,22.91474586,38.88830153,21.73058637,31.97230621,18.95914927,48.81508533,23.09111004,34.08867636,79.99375273,25.19488275,35.97829257,57.31835826,33.28244011,49.13002136,55.27757275,15.96095822,27.08449896,22.83916121,58.93083075,68.18995016,51.96444567,74.17373482,85.66260135,39.05206826,22.28487379,20.63460897,39.3670043,45.66572499,23.30526654,21.89435311
279.80177039,62.20616551,61.4125267,45.66572499,34.32802775,32.82893222,64.72565379,54.79886998,45.03585292,29.91892327,24.87994672,43.93987552,40.41259193,19.37486484,40.62674844,30.71256207,44.40598085,52.83366913,33.45880429,66.69085464,37.01128276,34.75634075,11.65263327,31.8463318,34.85712029,58.74186913,26.76956292,65.50669515,23.30526654,41.10545121,80.15751947,28.73476378,38.42219619,45.60273778,39.53077104,49.4449574,39.05206826,49.75989343,55.18939066,35.27283585,61.4125267,63.30214291,44.09104481,33.93750706,67.39631136,25.19488275,60.15278257,39.53077104,43.93987552,30.2338593,32.75334758,22.43604309,43.3855881,23.14149981,46.76170238,29.69216932,41.42038724,40.86609982,54.01782862,44.59494247,37.86790877,35.75153862,45.90507637,30.15827465,23.93513861,45.03585292,38.88830153,38.2710269,17.00654586,24.48942603,39.75752498,21.1007143,32.43841154,18.66940812,50.07482947,23.20448701,33.93750706,78.89777533,23.93513861,36.14205931,59.05680517,33.28244011,51.64950964,54.16899791,16.42706355,28.81034843,22.52422518,59.28355911,67.39631136,54.16899791,72.28411861,86.29247342,38.90089897,24.09890535,20.0047369,39.51817359,47.00105377,25.04371345,20.92435012
281.12450173,66.76643929,63.78084568,49.05443672,35.90270792,32.82893222,66.61526999,54.33276465,45.35078895,32.28724224,25.35864949,45.19961965,40.99207424,19.2110981,39.99687637,28.34424309,46.45936379,50.5409348,33.45880429,67.08137532,37.64115483,34.31543031,12.28250534,33.03049129,33.38321964,59.5229105,26.45462689,66.45150325,23.30526654,44.88468362,81.73219964,29.36463585,38.10726016,45.81689428,40.47557914,50.2385962,39.05206826,50.07482947,54.32016721,34.95789982,61.4125267,63.46590965,43.62493948,34.4036124,67.71124739,23.93513861,58.89303843,39.84570707,44.40598085,29.76775397,32.28724224,22.08331473,43.46117274,24.36345162,47.16482051,29.84333862,42.20142861,41.01726912,55.90744482,45.56494545,39.05206826,36.69634673,44.87208618,29.44022049,23.15409725,42.20142861,38.57336549,37.79232413,17.95135396,23.62020258,39.29141965,21.26448104,32.60217828,19.08512368,50.86846827,24.35085418,34.08867636,78.89777533,23.93513861,35.97829257,58.11199706,33.79893521,51.64950964,56.05861412,16.51524564,29.21346655,22.20928914,58.23797148,71.4904798,53.07302051,73.22892671,89.12689773,37.64115483,25.35864949,20.31967294,38.97648362,47.24040516,24.64059533,20.99993477
282.57320749,70.07956637,62.98720688,49.28119066,36.21764395,33.77374033,66.13656722,52.75808448,44.72091688,31.49360344,25.98852156,45.03585292,42.12584396,19.68980087,42.51636464,28.1930738,47.00105377,50.85587083,33.62257103,67.15695997,37.95609086,36.68374928,11.50146398,36.01608489,33.38321964,60.94642137,25.98852156,67.00579067,25.43423414,42.20142861,80.93856084,28.73476378,37.01128276,45.45156848,40.3118124,51.64950964,39.3670043,51.49834034,54.79886998,37.79232413,60.63148534,62.98720688,43.31000345,34.71854843,65.67046189,24.87994672,58.4269331,39.99687637,43.77610878,29.76775397,32.28724224,21.26448104,43.07065206,24.81695951,47.70651049,30.32204139,41.10545121,41.01726912,56.68848619,44.04065505,38.03167551,36.38141069,45.01065803,28.97411516,22.04552241,42.83130068,38.66154758,39.05206826,17.63641793,24.3256593,38.97648362,22.52422518,33.06828361,19.2740853,52.12821241,24.14929512,35.3484205,81.5684329,23.93513861,35.03348446,57.79706103,33.48399918,52.75808448,56.05861412,17.03174074,29.67957188,23.46903328,57.80965847,70.5456717,53.53912584,74.17373482,94.64457705,37.64115483,24.56501068,20.1559062,39.92129172,47.24040516,24.95553136,21.66759917
287.10828638,71.02437447,64.24695101,48.57573394,36.21764395,34.47919704,68.6560555,54.16899791,42.36519534,33.54698638,26.61839363,46.61053309,41.69753095,19.37486484,42.20142861,28.50800983,47.87027723,51.01963757,34.47919704,68.73164014,39.3670043,37.27582903,11.50146398,36.41920302,34.32802775,61.09759067,26.13969085,67.5600781,25.90033947,42.99506741,80.6236248,27.95372241,36.69634673,45.81689428,40.79051517,53.53912584,40.55116379,53.38795655,55.03822137,39.84570707,61.09759067,60.94642137,43.62493948,34.95789982,68.02618343,24.87994672,60.4677186,39.68194033,43.93987552,29.91892327,32.12347551,21.17629895,43.92727808,24.72877742,48.81508533,31.04009555,42.20142861,41.64714119,56.53731689,45.13663245,38.57336549,35.75153862,46.04364823,29.2890512,21.41565034,43.31000345,38.88830153,40.3118124,17.32148189,24.95553136,40.86609982,22.52422518,33.69815568,19.90395737,53.38795655,24.03591814,36.14205931,83.77298515,25.19488275,35.97829257,58.11199706,33.38321964,52.12821241,59.3717412,17.0821305,29.99450791,24.25007465,58.43953054,72.28411861,56.37355015,73.85879878,95.74055445,37.32621879,25.04371345,20.1559062,39.92129172,47.16482051,25.82475482,21.81876846
285.52100877,70.07956637,64.72565379,54.48393395,35.75153862,33.38321964,68.5048862,53.07302051,41.57155654,34.17685845,25.82475482,45.35078895,40.84090494,19.0599288,42.05025931,27.71437103,47.55534119,49.4449574,34.71854843,70.23073567,38.73713223,36.97349044,11.65263327,36.73413905,33.59737615,59.5229105,24.72877742,67.71124739,25.19488275,41.42038724,82.04713568,25.67358552,34.17685845,47.65612072,41.42038724,50.2385962,39.51817359,48.81508533,55.26497531,39.68194033,60.00161327,62.98720688,42.99506741,34.88231517,65.67046189,24.87994672,60.15278257,39.05206826,44.09104481,31.49360344,31.34243414,21.65500172,44.24221411,25.7869625,46.29559705,31.98490365,41.57155654,41.57155654,56.53731689,44.695722,40.07246101,36.84751602,46.63572797,29.12528446,22.52422518,41.10545121,38.73713223,39.84570707,15.59563242,24.48942603,40.62674844,23.15409725,32.28724224,19.90395737,52.44314845,24.77916719,35.90270792,82.51324101,24.87994672,36.36881325,56.68848619,31.70775994,49.92366017,58.89303843,18.40486185,29.91892327,24.09890535,57.46952755,73.06515998,53.38795655,74.95477618,94.95951309,38.73713223,24.87994672,19.37486484,39.83310963,50.31418085,26.69397827,22.65019959
289.35063095,72.75022394,65.35552585,54.72328533,36.38141069,34.47919704,70.70943844,54.48393395,41.42038724,33.86192242,26.13969085,46.45936379,39.12765291,20.47084223,41.10545121,26.76956292,47.24040516,48.18521326,35.73894118,71.09995912,40.62674844,37.41440088,11.33769724,37.43959577,32.53919107,60.3165493,25.04371345,70.70943844,24.56501068,40.3118124,82.19830497,26.13969085,30.39762604,47.24040516,41.2566205,52.44314845,39.60635568,50.07482947,56.92783757,40.62674844,63.61707895,62.67227084,43.46117274,34.88231517,66.45150325,25.04371345,62.35733481,38.90089897,44.72091688,31.1786674,31.1786674,21.89435311,44.09104481,25.35864949,45.98066102,32.22425504,42.68013138,41.64714119,55.90744482,45.46416592,43.18402903,34.4036124,46.93806656,29.52840258,22.20928914,40.79051517,39.05206826,38.73713223,15.28069639,25.03111601,39.68194033,23.15409725,33.54698638,19.84097017,52.75808448,25.61059832,36.2932286,83.14311308,25.82475482,37.16245206,58.4269331,32.85412711,50.2385962,57.63329429,18.4804465,29.84333862,25.19488275,57.1797864,70.70943844,52.75808448,76.84439239,93.85093825,41.42038724,25.98852156,19.0599288,40.94168447,51.09522222,26.76956292,22.57461494
292.78973244,74.95477618,65.67046189,55.11380602,35.90270792,34.16426101,71.96918258,54.33276465,40.1606431,35.90270792,24.87994672,46.45936379,40.41259193,22.20928914,40.94168447,26.30345759,46.77429983,47.4041719,36.68374928,70.30632032,42.05025931,39.49297871,11.50146398,37.86790877,35.27283585,60.78265464,25.50981878,69.76463034,25.90033947,45.82949172,85.97753739,25.35864949,31.65737018,48.81508533,41.88649257,51.81327638,41.4077898,46.92546912,56.29796551,39.84570707,65.50669515,62.52110155,48.03404396,36.38141069,67.08137532,25.82475482,62.20616551,39.3670043,44.09104481,30.71256207,31.34243414,22.00773008,45.66572499,25.47202646,45.2752043,32.55178851,44.25481155,41.72272583,56.22238086,46.0058559,44.05325249,36.21764395,46.48455867,31.25425205,21.57941708,40.62674844,40.77791773,40.47557914,15.11692965,25.2704674,41.96207722,23.46903328,32.43841154,19.23629298,55.42874205,25.92553435,36.92310067,84.71779325,25.98852156,39.3670043,59.83784653,33.48399918,49.60872414,59.05680517,18.68200556,30.07009256,24.72877742,58.72927169,71.80541584,53.85406188,76.84439239,95.58938516,41.57155654,25.58540343,18.89616206,41.09285377,52.04003032,27.71437103,22.4990303
296.02727488,73.38009601,66.45150325,59.04420773,35.12166655,34.64296378,73.69503205,54.48393395,44.40598085,37.01128276,25.19488275,46.92546912,41.13064609,21.89435311,42.83130068,26.30345759,46.92546912,51.49834034,36.36881325,71.95658514,42.99506741,40.08505846,11.81640001,38.73713223,35.17205632,60.63148534,25.50981878,69.91579963,25.19488275,52.90925378,88.34585636,24.87994672,31.02749811,49.49534716,42.99506741,53.70289258,41.33220515,48.34898,56.92783757,40.62674844,65.98539792,65.67046189,49.92366017,37.62855739,68.18995016,25.19488275,60.3165493,39.68194033,46.29559705,31.02749811,31.49360344,22.91474586,45.81689428,27.12229128,46.3711817,33.10607593,44.72091688,42.51636464,59.20797446,45.89247893,46.53494844,36.14205931,45.90507637,31.3298367,22.83916121,40.47557914,40.4629817,40.62674844,16.37667379,25.34605205,42.66753394,24.56501068,32.12347551,19.74019064,54.96263672,25.40903925,36.84751602,82.67700775,25.98852156,38.97648362,61.72746274,33.16906314,50.55353224,58.57810239,17.98914628,30.69996463,25.04371345,59.28355911,73.38009601,54.16899791,78.10413653,94.64457705,44.40598085,25.19488275,18.58122603,41.49597189,52.66990239,28.02930706,22.27227635
295.82571582,74.63984015,67.08137532,55.74367809,36.21764395,34.01309171,73.22892671,51.96444567,47.71910793,36.38141069,26.45462689,47.08923586,42.27701326,23.30526654,43.93987552,26.30345759,45.35078895,52.27938171,35.51218724,72.43528791,42.05025931,38.74972967,11.81640001,37.9057011,36.21764395,60.78265464,25.67358552,67.39631136,25.2704674,50.3897655,92.27625807,26.30345759,32.28724224,49.28119066,42.51636464,55.42874205,42.59194929,48.97885207,58.33875101,43.77610878,65.04058982,62.20616551,47.71910793,38.10726016,66.61526999,25.35864949,60.15278257,40.94168447,47.24040516,32.28724224,29.91892327,24.01072326,45.90507637,26.7317706,47.24040516,33.89971474,42.99506741,43.53675739,60.3165493,45.13663245,44.79650153,38.10726016,46.04364823,33.84932498,22.04552241,39.99687637,39.60635568,40.62674844,17.32148189,24.64059533,41.57155654,28.97411516,33.86192242,20.21889341,53.70289258,25.72397529,37.55297274,84.25168792,27.56320173,37.47738809,60.15278257,32.33763201,54.48393395,59.20797446,17.49784607,30.3850286,25.67358552,58.30095868,79.04894463,53.70289258,80.15751947,94.16587428,43.77610878,25.98852156,20.31967294,41.96207722,51.72509429,26.76956292,21.81876846
298.97507616,73.38009601,65.04058982,57.00342222,36.38141069,34.56737913,73.06515998,55.42874205,51.3345736,36.69634673,26.13969085,47.08923586,42.70532626,22.83916121,44.40598085,27.39943499,48.81508533,52.75808448,36.99868532,70.47008705,41.2566205,39.63155057,12.13133604,37.79232413,35.17205632,61.72746274,26.30345759,69.13475827,25.67358552,53.70289258,90.55040861,24.80436207,32.60217828,48.91586486,42.51636464,54.96263672,43.85169343,50.07482947,56.37355015,45.19961965,65.19175912,60.4677186,47.87027723,39.29141965,68.5048862,26.13969085,60.78265464,41.42038724,50.2385962,31.65737018,31.65737018,24.72877742,44.87208618,27.43722732,47.70651049,33.18166058,44.09104481,43.53675739,61.09759067,45.02325548,43.85169343,37.95609086,47.22780772,33.62257103,23.30526654,41.42038724,39.51817359,39.53077104,18.89616206,25.1192981,42.98246997,28.50800983,34.01309171,20.81097315,54.01782862,26.45462689,37.79232413,83.93675188,28.34424309,37.16245206,62.04239877,33.38321964,54.79886998,60.4677186,17.14511771,31.95970877,25.82475482,59.0064154,80.78739154,56.85225293,79.04894463,92.44002481,42.36519534,27.08449896,19.2110981,42.12584396,52.90925378,27.71437103,21.96993776
301.58274652,76.21452032,66.76643929,59.67407979,36.53257999,34.64296378,72.91399068,55.90744482,56.85225293,37.64115483,27.24826569,48.66391603,42.12584396,21.73058637,44.09104481,27.24826569,48.97885207,56.37355015,36.60816464,72.27152117,42.51636464,40.37479961,12.91237741,38.90089897,35.05867935,61.09759067,26.13969085,68.81982223,26.45462689,56.53731689,91.33144997,30.15827465,32.43841154,48.38677232,43.77610878,55.27757275,43.61234204,50.2385962,56.29796551,43.14623671,63.93201498,61.89122948,50.3897655,38.49778084,68.81982223,26.30345759,60.63148534,40.47557914,48.81508533,31.97230621,32.12347551,25.19488275,44.72091688,29.91892327,47.39157445,33.49659662,44.09104481,44.09104481,61.09759067,44.695722,45.66572499,38.34661155,47.22780772,34.71854843,24.25007465,40.79051517,40.07246101,39.68194033,17.95135396,25.82475482,42.12584396,27.56320173,34.32802775,20.49603712,54.33276465,26.45462689,37.08686741,83.30687981,28.97411516,38.81271688,62.04239877,35.37361538,55.27757275,60.15278257,17.91356164,31.10308276,25.98852156,58.43953054,81.25349687,58.26316636,78.10413653,92.75496085,43.62493948,27.71437103,19.68980087,42.27701326,54.4083493,27.78995567,22.27227635
303.78729876,75.43347896,72.43528791,59.04420773,37.79232413,34.64296378,76.06335102,55.27757275,56.68848619,38.2710269,28.02930706,49.92366017,41.13064609,22.67539448,44.09104481,27.24826569,50.3897655,56.37355015,36.60816464,72.82580859,42.68013138,40.08505846,12.91237741,40.3118124,35.27283585,60.78265464,26.61839363,68.97099153,26.45462689,56.68848619,88.18208963,28.41982774,32.91711431,50.27638853,44.09104481,54.96263672,42.66753394,50.70470154,57.94823033,39.99687637,63.78084568,60.4677186,48.81508533,40.1606431,67.71124739,26.30345759,59.5229105,39.05206826,48.18521326,30.86373137,32.43841154,24.56501068,44.3303962,29.25125887,46.61053309,34.21465078,44.40598085,45.81689428,59.83784653,42.84389812,47.24040516,40.38739705,51.80067894,35.10906911,23.93513861,40.62674844,40.86609982,40.94168447,19.2110981,25.97592412,44.01546017,26.93332966,34.01309171,20.55902432,54.01782862,26.87034245,39.99687637,84.08792118,30.2338593,39.83310963,60.94642137,36.00348745,53.85406188,59.05680517,16.79238935,31.49360344,28.34424309,57.88524312,74.00996808,59.68667724,80.47245551,89.44183376,43.46117274,28.50800983,19.37486484,43.61234204,57.70887894,27.95372241,23.24227934
307.16341305,74.95477618,72.43528791,66.76643929,37.47738809,35.27283585,75.11854292,56.37355015,58.11199706,37.79232413,28.50800983,48.66391603,41.42038724,21.26448104,43.77610878,27.39943499,53.85406188,56.53731689,36.60816464,72.12035187,43.46117274,41.11804865,12.91237741,41.64714119,35.37361538,64.87682308,25.98852156,69.76463034,25.82475482,57.31835826,87.23728152,27.24826569,31.97230621,51.80067894,45.35078895,56.85225293,42.83130068,52.90925378,59.76226188,41.2566205,64.72565379,62.20616551,45.82949172,41.49597189,68.81982223,26.93332966,59.83784653,38.58596293,48.50014929,29.91892327,33.06828361,25.1192981,45.81689428,32.23685248,48.50014929,34.45400216,44.09104481,46.05624567,59.20797446,44.26740899,51.4857429,39.84570707,51.35976849,34.64296378,28.97411516,41.2566205,41.01726912,41.57155654,17.48524863,26.2152755,44.24221411,26.93332966,34.17685845,20.97473989,54.01782862,27.61359149,39.60635568,84.88155999,28.97411516,40.94168447,62.35733481,35.27283585,55.42874205,58.4269331,17.0821305,31.1786674,28.34424309,59.77485933,82.36207171,58.57810239,82.67700775,91.49521671,42.83130068,27.39943499,17.80018466,43.77610878,59.59849515,28.65917913,23.01552539
